id_venta,numero_linea,fecha_venta,id_cliente,id_producto,id_tienda,nombre_tienda,ciudad,empresa,nombre_producto,categoria,cantidad,precio_unitario,descuento,genero_cliente,tipo_cliente,talla,metodo_pago,canal,temporada,tipo_prenda,departamento
V002539,1,2025-11-17,C02669,P0004,T001,KOAJ Premium Plaza,Medellín,KOAJ ,Jean skinny,Jeans,2,"168000,00",0.05,Mujer,Turista,38,Efectivo,Tienda física,Temporada de diciembre,Pantalón,Antioquia
V001088,1,2023-09-23,C02652,P0022,T034,KOAJ Viva Barranquilla,Barranquilla,KOAJ,Tenis casuales,Calzado,3,"191000,00",0.1,Mujer,Turista,XS,Tarjeta débito,Tienda física,Temporada de diciembre,Calzado,Atlántico
V002965,2,2023-07-18,C02196,P0012,T007,KOAJ San Pedro Plaza,Neiva,KOAJ,Blusa,Blusas,1,"109000,00",0.0,Mujer,Local,M,Efectivo,Online,Temporada regular,Blusa,Huila
V002078,1,2023-02-13,C01281,P0020,T035,KOAJ Mayorca,Medellín,KOAJ,Camiseta estampada,Camisetas,2,"76.000,00",0.0,Hombre,Local,S,Tarjeta crédito,Tienda física,Temporada regular,Camiseta,Antioquia
V002909,1,2023-10-14,C01654,P0010,T005,KOAJ Viva Sincelejo,Sincelejo,KOAJ,Short,Shorts,1,"92.000,00",0.0,Mujer,Local,36,Tarjeta crédito,Tienda física,Temporada regular,Short,Sucre
V000329,1,2023-01-25,C02193,P0003,T041,KOAJ Mayales,Valledupar,KOAJ,Jean mom,Jeans,2,"175.000,00",0.0,Mujer,Local,30,Tarjeta débito,Tienda física,Temporada regular,Pantalón,Cesar
V001701,2,2023-11-21,C00025,P0006,T003,KOAJ Ocean Mall,Santa Marta,KOAJ,Cinturón,Accesorios,2,53000,0.0,Mujer,Turista,M,Efectivo,Tienda física,Temporada regular,Accesorio,Magdalena
V002995,1,2023-06-14,C00033,P0014,T010,KOAJ Terraplaza,Popayán,KOAJ,Jogger,Pantalones,2,"138000,00",0.0,Mujer,Local,40,Tarjeta débito,Tienda física,Temporada regular,Pantalón,Cauca
V002421,2,2024-01-06,C01763,P0009,T005,KOAJ Viva Sincelejo,Sincelejo,KOAJ,Camisa casual,Camisas,3,"129000,00",0.0,Hombre,Local,XS,Tarjeta crédito,Tienda física,Temporada regular,Camisa,Sucre
V001897,3,2024-10-23,C00186,P0021,T020,KOAJ Salitre Plaza,Bogotá,KOAJ,Polo,Camisas,2,"116000,00",0.1,Mujer,Local,XXL,Tarjeta crédito,Tienda física,Black Friday,Polo,Bogotá D.C.
V002303,1,2023-12-24,C02245,P0026,T001,KOAJ Premium Plaza,Medellín,KOAJ,Buzo con capucha,Buzos,1,"138000,00",0.0,Mujer,Local,M,Tarjeta crédito,Tienda física,  Día de la Madre  ,Buzo,Antioquia
V000092,1,2024-01-08,C02081,P0016,T037,KOAJ Fundadores,Manizales,KOAJ,Pantalón cargo,Pantalones,3,"138000,00",0.0,Hombre,Local,36,Tarjeta débito,Tienda física,Temporada de diciembre,Pantalón,Caldas
V000495,1,2025-06-25,C01864,P0026,T037,KOAJ Fundadores,Manizales,KOAJ,Buzo con capucha,Buzos,4,"131.000,00",0.1,Hombre,Local,L,Tarjeta crédito,Tienda física,Temporada regular,Buzo,Caldas
V002520,2,2023-09-02,C02255,P0026,T004,KOAJ Unicentro,Armenia,KOAJ,Buzo con capucha,Buzos,2,"134.000,00",0.0,Mujer,Local,XXL,Efectivo,Tienda física,Vacaciones,Buzo,  Quindío  
V002176,2,2024-07-11,C00218,P0025,T026,KOAJ Portal del Quindío,Armenia,KOAJ,Vestido corto,Vestidos,4,"134.000,00",0.15,Mujer,Local,XXL,Tarjeta débito,Tienda física,Temporada regular,Vestido,Quindío
V000056,1,2024-12-27,C00489,P0013,T010,KOAJ Terraplaza,Popayán,KOAJ,,Accesorios,1,56000,0.0,Hombre,Local,S,Efectivo,Tienda física,Temporada regular,Accesorio,Cauca
V003481,2,2025-12-22,C01789,P0011,T009,KOAJ Buenavista,Montería,KOAJ,Buzo básico,Buzos,1,"129.000,00",0.0,Mujer,Local,XL,Efectivo,Tienda física,Temporada regular,Buzo,Córdoba
V001358,1,2023-01-16,C00472,P0025,T027,KOAJ Los Molinos,Medellín,KOAJ,Vestido corto,Vestidos,1,"136000,00",0.1,Hombre,Turista,S,Efectivo,Tienda física,Temporada regular,Vestido,Antioquia
V003603,1,2025-09-10,C00354,P0018,T017,KOAJ Titán Plaza,Bogotá,KOAJ,Camiseta básica,Camisetas,2,"73000,00",0.3,Mujer,Turista,L,Tarjeta crédito,Tienda física,Temporada de diciembre,Camiseta,Bogotá D.C.
V002996,2,2025-07-14,C02711,P0013,T004,KOAJ Unicentro,Armenia,KOAJ,Bolso,Accesorios,2,"56.000,00",0.0,Hombre,Local,S,Tarjeta débito,Tienda física,Temporada de diciembre,Accesorio,Quindío
V000224,1,2023-04-03,C00475,P0006,T002,KOAJ Multicentro,Ibagué,KOAJ,Cinturón,Accesorios,1,"55000,00",0.0,Hombre,Local,L,Tarjeta crédito,Online,Temporada regular,Accesorio,Tolima
V001583,3,2025-10-06,C02617,P0016,T028,KOAJ Ventura Plaza,Cúcuta,KOAJ,Pantalón cargo,Pantalones,2,"136.000,00",0.15,Hombre,Local,40,Tarjeta débito,Tienda física,Temporada regular,Pantalón,Norte de Santander
V001507,1,2025-09-06,C02180,P0026,T033,KOAJ Parque Arboleda,Pereira,KOAJ,Buzo con capucha,Buzos,2,132000,0.05,Hombre,Local,XXL,Tarjeta débito,Tienda física,Temporada regular,Buzo,Risaralda
V000003,3,2025-08-02,C01596,P0014,T037,KOAJ Fundadores,Manizales,KOAJ,Jogger,Pantalones,3,139000,0.3,Mujer,Local,34,Tarjeta débito,Tienda física,Temporada de diciembre,Pantalón,Caldas
V003583,2,2023-01-06,C01772,P0019,T011,KOAJ Santa Fe,Medellín,KOAJ,Top,Tops,1,"73000,00",0.0,Mujer,Local,S,Transferencia,Tienda física,Temporada regular,Top,Antioquia
V000491,1,2024-04-14,C00896,P0004,T014,KOAJ La Estación,Ibagué,KOAJ,Jean skinny,Jeans,1,"171000,00",0.0,Mujer,Local,38,Efectivo,Tienda física,Temporada de diciembre,Pantalón,Tolima
V000277,2,2025-03-02,C00825,P0007,T004,KOAJ Unicentro,Armenia,KOAJ,Gorra,Accesorios,1,"60.000,00",0.0,Mujer,Local,XL,Tarjeta crédito,Tienda física,Temporada regular,Accesorio,Quindío
V000987,2,2025-05-17,C00188,P0026,T034,KOAJ Viva Barranquilla,Barranquilla,KOAJ,Buzo con capucha,Buzos,4,134000,0.0,Mujer,Local,S,Transferencia,Tienda física,Regreso a clases,Buzo,Atlántico
V002736,1,2023-01-05,C02188,P0024,T038,KOAJ Plaza Central,Bogotá,KOAJ,Chaqueta denim,Chaquetas,2,219000,0.0,Hombre,Local,L,Tarjeta crédito,Tienda física,Temporada regular,Chaqueta,Bogotá D.C.
V000929,1,2025-11-07,C00058,P0008,T025,KOAJ El Tesoro,Medellín,KOAJ,Chaqueta bomber,Chaquetas,2,"214000,00",0.0,Mujer,Local,XXL,Tarjeta crédito,Tienda física,Día de la Madre,Chaqueta,Antioquia
V002501,1,2025-10-05,C01375,P0016,T003,KOAJ Ocean Mall,Santa Marta,KOAJ,Pantalón cargo,Pantalones,4,"139.000,00",0.0,Hombre,Local,32,Efectivo,Online,Temporada regular,Pantalón,Magdalena
V003702,1,2023-07-19,C00722,P0010,T027,KOAJ Los Molinos,Medellín,KOAJ,Short,Shorts,1,94000,0.05,Mujer,Local,28,Transferencia,Tienda física,Temporada regular,Short,Antioquia
V001703,1,2025-04-08,C00920,P0023,T009,KOAJ Buenavista,Montería,KOAJ,Camiseta oversize,Camisetas,2,"77000,00",0.0,Mujer,Local,S,Transferencia,Tienda física,Día del Padre,Camiseta,Córdoba
V002281,1,2024-03-11,C01119,P0024,T010,KOAJ Terraplaza,Popayán,KOAJ,Chaqueta denim,Chaquetas,2,"221000,00",0.0,Mujer,Local,L,Efectivo,Tienda física,Temporada regular,Chaqueta,Cauca
V003419,2,2025-06-26,C01421,P0007,T043,KOAJ Victoria,Pereira,KOAJ,Gorra,Accesorios,1,61000,0.0,Mujer,Local,XL,Transferencia,Tienda física,Temporada regular,Accesorio,Risaralda
V002118,1,2023-04-18,C00493,P0013,T012,KOAJ Chipichape,Cali,KOAJ,Bolso,Accesorios,1,60000,0.0,Hombre,Local,XL,Tarjeta crédito,Tienda física,Temporada regular,Accesorio,Valle del Cauca
V002841,2,2025-01-19,C00625,P0024,T005,KOAJ Viva Sincelejo,Sincelejo,KOAJ,Chaqueta denim,Chaquetas,1,"209000,00",0.0,Mujer,Local,M,Tarjeta crédito,Tienda física,Temporada regular,Chaqueta,Sucre
V003086,1,2023-03-19,C01384,P0019,T017,  KOAJ Titán Plaza  ,Bogotá,KOAJ,Top,Tops,1,"72000,00",0.0,Mujer,Turista,S,Efectivo,Tienda física,Temporada regular,Top,Bogotá D.C.
V002667,1,2023-10-28,C00033,P0023,T003,KOAJ Ocean Mall,Santa Marta,KOAJ,Camiseta oversize,Camisetas,1,"78.000,00",0.1,Hombre,Local,M,Tarjeta crédito,Online,Regreso a clases,Camiseta,Magdalena
V002430,1,2025-11-09,C01357,P0024,T029,KOAJ Cosmocentro,Cali,KOAJ,Chaqueta denim,Chaquetas,1,"222.000,00",0.05,Mujer,Local,M,Tarjeta débito,Online,Temporada regular,Chaqueta,Valle del Cauca
V003563,1,2024-09-01,C01638,P0001,T027,KOAJ Los Molinos,Medellín,KOAJ,Pantalón clásico,Pantalones,2,"136.000,00",0.1,Mujer,Local,40,Tarjeta débito,Tienda física,Temporada de diciembre,Pantalón,Antioquia
V000549,2,2023-12-14,C00932,P0023,T003,KOAJ Ocean Mall,Santa Marta,KOAJ,Camiseta oversize,Camisetas,1,"76000,00",0.0,Hombre,Local,S,Transferencia,Tienda física,Temporada regular,Camiseta,Magdalena
V001477,1,2025-09-02,C02351,P0023,T004,KOAJ Unicentro,Armenia,KOAJ,Camiseta oversize,Camisetas,3,"81000,00",0.0,Mujer,Local,S,Efectivo,Tienda física,Temporada regular,Camiseta,Quindío
V000286,1,2023-10-06,C02191,P0017,T004,KOAJ Unicentro,Armenia,KOAJ,Vestido casual,Vestidos,3,152000,0.0,Mujer,Turista,S,Tarjeta débito,Tienda física,Vacaciones,Vestido,Quindío
V003749,2,2024-10-19,C01395,P0019,T005,KOAJ Viva Sincelejo,Sincelejo,KOAJ,Top,Tops,4,"74.000,00",0.1,Mujer,Local,M,Tarjeta crédito,Tienda física,Temporada de diciembre,Top,Sucre
V001936,1,2025-08-20,C00573,P0021,T043,KOAJ Victoria,Pereira,KOAJ,Polo,Camisas,1,"121.000,00",0.0,Mujer,Local,XS,Efectivo,Tienda física,Regreso a clases,Polo,Risaralda
V001387,1,2023-10-28,C02225,P0015,T004,KOAJ Unicentro,Armenia,KOAJ,Jean straight,Jeans,2,"172000,00",0.05,Hombre,Local,34,Tarjeta débito,Tienda física,Temporada de diciembre,Pantalón,Quindío
V002981,1,2023-11-03,C01420,P0006,T013,KOAJ Caracolí,Bucaramanga,KOAJ,Cinturón,Accesorios,1,"54.000,00",0.0,Mujer,Local,XL,Tarjeta crédito,Tienda física,Vacaciones,Accesorio,Santander
V002496,3,2025-05-08,C01816,P0017,T028,KOAJ Ventura Plaza,Cúcuta,KOAJ,Vestido casual,Vestidos,1,143000,0.0,Mujer,Local,XL,Tarjeta débito,Tienda física,Temporada regular,Vestido,Norte de Santander
V002087,1,2024-05-23,C02755,P0011,T033,KOAJ Parque Arboleda,Pereira,KOAJ,Buzo básico,Buzos,3,"132.000,00",0.0,Mujer,Local,XXL,Tarjeta crédito,Online,Temporada regular,Buzo,Risaralda
V000933,1,2023-05-19,C00605,P0010,T009,KOAJ Buenavista,Montería,KOAJ,Short,Shorts,2,"92000,00",0.05,Hombre,Local,36,Tarjeta crédito,Tienda física,Temporada regular,Short,Córdoba
V003678,1,2024-11-12,C00312,P0011,T004,KOAJ Unicentro,Armenia,KOAJ,Buzo básico,Buzos,1,"134000,00",0.1,Mujer,Local,L,Tarjeta crédito,Tienda física,Vacaciones,Buzo,Quindío
V003186,1,2023-10-02,C00425,P0010,T010,KOAJ Terraplaza,Popayán,KOAJ,Short,Shorts,1,"93000,00",0.0,Hombre,Local,28,Tarjeta crédito,Tienda física,Temporada regular,Short,Cauca
V001054,1,2023-03-25,C02526,P0006,T003,KOAJ Ocean Mall,Santa Marta,KOAJ,Cinturón,Accesorios,2,"58000,00",0.0,Hombre,Local,XXL,Efectivo,Tienda física,Día del Padre,Accesorio,Magdalena
V000154,3,2024-09-07,C00930,P0006,T029,KOAJ Cosmocentro,Cali,KOAJ,Cinturón,Accesorios,3,"57000,00",0.0,Mujer,Local,XXL,Tarjeta crédito,Tienda física,Temporada regular,Accesorio,Valle del Cauca
V000790,1,2023-05-21,C01242,P0013,T004,KOAJ Unicentro,Armenia,KOAJ,Bolso,Accesorios,2,"57.000,00",0.0,Mujer,Local,S,Tarjeta crédito,Tienda física,Temporada de diciembre,Accesorio,Quindío
V003594,1,2024-09-25,C01958,P0007,T009,KOAJ Buenavista,Montería,KOAJ,Gorra,Accesorios,1,"60000,00",0.0,Mujer,Turista,L,Tarjeta crédito,Tienda física,Temporada de diciembre,Accesorio,Córdoba
V003538,2,2023-01-14,C00940,P0008,T028,KOAJ Ventura Plaza,Cúcuta,KOAJ,Chaqueta bomber,Chaquetas,3,"219000,00",0.15,Hombre,Local,L,Tarjeta crédito,Tienda física,Temporada regular,Chaqueta,Norte de Santander
V002943,1,2023-01-30,C00734,P0004,T017,KOAJ Titán Plaza,Bogotá,KOAJ,Jean skinny,Jeans,4,174000,0.0,Mujer,Local,28,Tarjeta débito,Tienda física,Temporada regular,Pantalón,Bogotá D.C.
V000075,1,2023-11-25,C00582,P0018,T028,KOAJ Ventura Plaza,Cúcuta,KOAJ,Camiseta básica,Camisetas,1,"74000,00",0.0,Mujer,Local,M,Tarjeta débito,Tienda física,Temporada regular,Camiseta,Norte de Santander
V001897,2,2024-10-23,C00186,P0002,T020,KOAJ Salitre Plaza,Bogotá,KOAJ,Set deportivo,Deportivo,3,"149.000,00",0.4,Mujer,Local,XXL,Tarjeta crédito,Tienda física,Black Friday,Conjunto,Bogotá D.C.
V000295,2,2025-03-15,C00474,P0004,T004,KOAJ Unicentro,Armenia,KOAJ,Jean skinny,Jeans,4,172000,0.0,Hombre,Local,38,Tarjeta débito,Online,Día del Padre,Pantalón,Quindío
V001849,3,2024-07-04,C01492,P0024,T016,KOAJ Guacarí,Sincelejo,KOAJ,Chaqueta denim,Chaquetas,2,"225.000,00",0.0,Hombre,Local,XXL,Transferencia,Tienda física,Temporada regular,Chaqueta,Sucre
V003601,1,2023-07-06,C01951,P0003,T004,KOAJ Unicentro,Armenia,KOAJ,Jean mom,Jeans,1,"172000,00",0.0,Mujer,Turista,34,Tarjeta débito,Tienda física,Black Friday,Pantalón,Quindío
V003116,3,2025-11-13,C00016,P0015,T023,KOAJ Jardín Plaza,Cali,KOAJ,Jean straight,Jeans,1,"181000,00",0.05,Mujer,Local,36,Efectivo,Tienda física,Temporada regular,Pantalón,Valle del Cauca
V002783,3,2024-12-04,C02725,P0003,T009,KOAJ Buenavista,Montería,KOAJ,Jean mom,Jeans,3,"184.000,00",0.0,Mujer,Local,38,Tarjeta débito,Tienda física,Temporada regular,Pantalón,Córdoba
V002626,1,2023-12-17,C01131,P0018,T012,KOAJ Chipichape,Cali,KOAJ,Camiseta básica,Camisetas,4,"75000,00",0.0,Hombre,Local,XL,Tarjeta crédito,Tienda física,Temporada regular,Camiseta,Valle del Cauca
V000324,1,2025-04-07,C02284,P0001,T021,KOAJ Mallplaza,Manizales,KOAJ,Pantalón clásico,Pantalones,1,"149.000,00",0.0,Mujer,Local,36,Tarjeta débito,Online,Temporada regular,Pantalón,Caldas
V001174,2,2024-09-14,C00114,P0011,T007,KOAJ San Pedro Plaza,Neiva,KOAJ,Buzo básico,Buzos,1,"128000,00",0.0,Hombre,Turista,M,Tarjeta crédito,Tienda física,  Vacaciones  ,Buzo,Huila
V002166,3,2023-02-02,C00291,P0020,T036,KOAJ Caribe Plaza,Cartagena,KOAJ,Camiseta estampada,Camisetas,1,"78.000,00",0.0,Hombre,Local,XS,Tarjeta crédito,Tienda física,Temporada regular,Camiseta,Bolívar
V001999,2,2025-01-20,C01538,P0019,T004,KOAJ Unicentro,Armenia,KOAJ,Top,Tops,3,"70000,00",0.0,Hombre,Local,XXL,Tarjeta crédito,Online,Temporada regular,Top,Quindío
V002928,1,2024-11-11,C00074,P0007,T014,KOAJ La Estación,Ibagué,KOAJ,Gorra,Accesorios,1,"60.000,00",0.0,Mujer,Local,M,Tarjeta crédito,Online,Temporada regular,Accesorio,Tolima
V001368,1,2025-04-04,C00223,P0004,T008,KOAJ Gran Estación,Bogotá,KOAJ,Jean skinny,Jeans,1,"172000,00",0.0,Mujer,Local,28,Efectivo,Tienda física,Temporada regular,Pantalón,Bogotá D.C.
V003256,2,2023-07-19,C02529,P0022,T021,KOAJ Mallplaza,Manizales,KOAJ,Tenis casuales,Calzado,1,"207000,00",0.3,Mujer,Local,XXL,Tarjeta débito,Online,Temporada de diciembre,Calzado,Caldas
V000863,1,2024-02-21,C00826,P0024,T025,KOAJ El Tesoro,Medellín,KOAJ,Chaqueta denim,Chaquetas,2,"223.000,00",0.05,Mujer,Turista,XXL,Tarjeta crédito,Tienda física,Temporada regular,Chaqueta,Antioquia
V000035,3,2024-07-18,C00246,P0016,T003,KOAJ Ocean Mall,Santa Marta,KOAJ,Pantalón cargo,Pantalones,3,"136000,00",0.0,Mujer,Local,34,Efectivo,Tienda física,Temporada regular,Pantalón,Magdalena
V003253,1,2023-06-23,C01432,P0018,T017,KOAJ Titán Plaza,Bogotá,KOAJ,Camiseta básica,Camisetas,4,"78000,00",0.1,Mujer,Turista,XL,Efectivo,Tienda física,Regreso a clases,Camiseta,Bogotá D.C.
V001822,1,2025-05-01,C02198,P0015,T034,KOAJ Viva Barranquilla,Barranquilla,KOAJ,Jean straight,Jeans,1,"171000,00",0.0,Hombre,Local,38,Efectivo,Tienda física,Vacaciones,Pantalón,Atlántico
V002845,1,2025-11-29,C00025,P0021,T030,KOAJ Cacique,Bucaramanga,KOAJ,Polo,Camisas,1,"124000,00",0.4,Hombre,Local,XXL,Efectivo,Tienda física,Vacaciones,Polo,Santander
V000023,2,2024-05-09,C00344,P0019,T042,KOAJ Guatapurí,Valledupar,KOAJ,Top,Tops,4,71000,0.0,Mujer,Local,XL,Tarjeta crédito,Tienda física,Temporada regular,Top,Cesar
V002267,3,2023-04-30,C02352,P0011,T043,KOAJ Victoria,Pereira,koaj,Buzo básico,Buzos,1,"132.000,00",0.4,Mujer,Local,XXL,Tarjeta débito,Online,Temporada regular,Buzo,Risaralda
V001473,2,2025-11-08,C02558,P0021,T032,KOAJ La Castellana,Cartagena,KOAJ,Polo,Camisas,1,"125000,00",0.1,Mujer,Local,XS,Tarjeta crédito,Tienda física,Black Friday,Polo,Bolívar
V000173,1,2025-10-24,C00841,P0026,T024,KOAJ La Quinta,Bucaramanga,KOAJ,Buzo con capucha,Buzos,2,138000,0.0,Hombre,Local,XL,Efectivo,Tienda física,Vacaciones,Buzo,Santander
V003313,1,2024-07-30,C00775,P0019,T035,KOAJ Mayorca,Medellín,KOAJ,Top,Tops,3,71000,0.0,Mujer,Local,M,Tarjeta crédito,Tienda física,Día de la Madre,Top,Antioquia
V002311,2,2025-03-17,C00211,P0010,T004,KOAJ Unicentro,Armenia,KOAJ,Short,Shorts,2,99000,0.2,Hombre,Local,40,Tarjeta débito,Tienda física,Temporada regular,Short,Quindío
V003709,1,2023-04-06,C01901,P0022,T004,KOAJ Unicentro,Armenia,KOAJ,Tenis casuales,Calzado,1,"204000,00",0.0,Mujer,Turista,S,Tarjeta débito,Tienda física,Temporada regular,Calzado,Quindío
V001283,1,2025-06-21,C00281,P0015,T010,KOAJ Terraplaza,Popayán,KOAJ,Jean straight,Jeans,1,175000,0.0,Mujer,Local,34,Tarjeta crédito,Tienda física,Día de la Madre,Pantalón,Cauca
V003431,1,2024-09-22,C01188,P0017,T002,KOAJ Multicentro,Ibagué,KOAJ,Vestido casual,Vestidos,2,"149.000,00",0.0,Mujer,Local,XS,Tarjeta crédito,Tienda física,Temporada de diciembre,Vestido,Tolima
V003228,2,2023-11-08,C01441,P0014,T032,KOAJ La Castellana,Cartagena,KOAJ,Jogger,Pantalones,1,"140.000,00",0.2,Hombre,Local,40,Efectivo,Tienda física,Regreso a clases,Pantalón,Bolívar
V002077,1,2023-11-25,C00775,P0011,T004,KOAJ Unicentro,Armenia,KOAJ,Buzo básico,Buzos,1,"137.000,00",0.0,Hombre,Local,S,Tarjeta débito,Tienda física,Temporada regular,Buzo,Quindío
V000467,1,2024-09-08,C00348,P0006,T002,KOAJ Multicentro,Ibagué,KOAJ,Cinturón,Accesorios,2,"57000,00",0.0,Hombre,Local,XXL,Tarjeta crédito,Tienda física,Día de la Madre,Accesorio,Tolima
V003022,1,2024-05-07,C01151,P0015,T004,KOAJ Unicentro,Armenia,KOAJ,Jean straight,Jeans,1,"172000,00",0.0,Hombre,Local,40,Tarjeta crédito,Tienda física,Temporada regular,Pantalón,Quindío
V002228,1,2025-08-17,C00356,P0020,T013,KOAJ Caracolí,Bucaramanga,KOAJ,Camiseta estampada,Camisetas,2,79000,0.0,Hombre,Local,L,Efectivo,Tienda física,Regreso a clases,Camiseta,Santander
V001602,2,2024-06-30,C00049,P0001,T041,KOAJ Mayales,Valledupar,KOAJ,Pantalón clásico,Pantalones,1,142000,0.3,Hombre,Local,34,Tarjeta crédito,Tienda física,Black Friday,Pantalón,Cesar
V000765,1,2023-08-07,C01298,P0010,T029,KOAJ Cosmocentro,Cali,KOAJ,Short,Shorts,1,"98000,00",0.0,Hombre,Local,34,Tarjeta crédito,Tienda física,Black Friday,Short,Valle del Cauca
V000266,1,2025-08-08,C00966,P0013,T009,KOAJ Buenavista,Montería,KOAJ,Bolso,Accesorios,2,"54.000,00",0.0,Hombre,Local,XS,Tarjeta débito,Tienda física,Regreso a clases,Accesorio,Córdoba
V001116,1,2025-01-14,C02317,P0016,T034,KOAJ Viva Barranquilla,Barranquilla,KOAJ,Pantalón cargo,Pantalones,3,"135000,00",0.0,Hombre,Local,34,Efectivo,Tienda física,Temporada regular,Pantalón,  Atlántico  
V002493,1,2025-09-20,C01605,P0020,T025,KOAJ El Tesoro,Medellín,KOAJ,Camiseta estampada,Camisetas,4,"78000,00",0.15,Mujer,Local,XXL,Tarjeta débito,Tienda física,Vacaciones,Camiseta,Antioquia
V001845,1,2024-12-12,C01314,P0007,T031,KOAJ Campanario,Popayán,KOAJ,Gorra,Accesorios,1,"63.000,00",0.0,Hombre,Local,XL,Efectivo,Tienda física,Temporada regular,Accesorio,Cauca
V000036,2,2024-06-01,C01914,P0021,T021,KOAJ Mallplaza,Manizales,KOAJ,Polo,Camisas,1,"116000,00",0.0,Mujer,Local,XXL,Efectivo,Tienda física,Vacaciones,Polo,Caldas
V003160,2,2023-11-05,C01203,P0009,T040,KOAJ Andino,Bogotá,KOAJ,Camisa casual,Camisas,2,"123000,00",0.0,Mujer,Local,XS,Tarjeta débito,Tienda física,Regreso a clases,Camisa,Bogotá D.C.
V003550,1,2025-02-20,C00303,P0016,T018,KOAJ Mall Plaza,Cartagena,KOAJ ,Pantalón cargo,Pantalones,1,136000,0.05,Mujer,Local,34,Efectivo,Online,Temporada regular,Pantalón,Bolívar
V003023,1,2025-06-07,C02746,P0005,T040,KOAJ Andino,Bogotá,KOAJ,Falda,Faldas,1,"117.000,00",0.0,Mujer,Local,M,Tarjeta crédito,Tienda física,Temporada regular,Falda,Bogotá D.C.
V003489,1,2025-08-14,C01676,P0017,T004,KOAJ Unicentro,Armenia,KOAJ,Vestido casual,Vestidos,1,140000,0.0,Mujer,Local,S,Transferencia,Tienda física,Black Friday,Vestido,Quindío
V002610,1,2024-07-25,C01481,P0003,T008,KOAJ Gran Estación,Bogotá,KOAJ,Jean mom,Jeans,1,"171000,00",0.1,Mujer,Local,36,Tarjeta débito,Tienda física,Temporada regular,Pantalón,Bogotá D.C.
V002606,1,2024-09-20,C01739,P0007,T039,KOAJ Alamedas,Montería,KOAJ,Gorra,Accesorios,1,"58000,00",0.05,Mujer,Local,XXL,Efectivo,Tienda física,Temporada regular,Accesorio,Córdoba
V001072,3,2025-05-11,C02307,P0021,T009,KOAJ Buenavista,Montería,KOAJ,Polo,Camisas,2,127000,0.0,Mujer,Local,XXL,Tarjeta débito,Tienda física,Temporada regular,Polo,Córdoba
V000042,1,2023-07-03,C00993,P0008,T004,KOAJ Unicentro,Armenia,KOAJ,Chaqueta bomber,Chaquetas,2,"214000,00",0.0,Mujer,Local,L,Transferencia,Tienda física,Temporada de diciembre,Chaqueta,Quindío
V000041,1,2023-01-14,C01034,P0020,T021,KOAJ Mallplaza,Manizales,KOAJ,Camiseta estampada,Camisetas,1,"80000,00",0.0,Mujer,Local,M,Efectivo,Tienda física,Día del Padre,Camiseta,Caldas
V002549,1,2023-04-20,C01617,P0005,T012,KOAJ Chipichape,Cali,KOAJ,Falda,Faldas,1,"111000,00",0.0,Hombre,Local,XL,Tarjeta débito,Tienda física,Temporada regular,Falda,Valle del Cauca
V002414,1,2023-02-10,C01156,P0001,T032,KOAJ La Castellana,Cartagena,KOAJ,Pantalón clásico,Pantalones,2,"148.000,00",0.05,Hombre,Local,30,Transferencia,Tienda física,Black Friday,Pantalón,Bolívar
V003309,2,2023-09-14,C00463,P0019,T039,KOAJ Alamedas,Montería,KOAJ,Top,Tops,3,"70.000,00",0.0,Mujer,Turista,S,Tarjeta débito,Tienda física,Temporada regular,Top,Córdoba
V001889,1,2023-03-28,C01638,P0013,T011,KOAJ Santa Fe,Medellín,KOAJ,Bolso,Accesorios,2,"57.000,00",0.0,Mujer,Local,S,Tarjeta débito,Tienda física,Temporada regular,Accesorio,Antioquia
V003021,1,2024-08-30,C02516,P0020,T006,KOAJ Único,Pasto,KOAJ,Camiseta estampada,Camisetas,3,"79000,00",0.0,Mujer,Local,S,Tarjeta crédito,Tienda física,Temporada regular,Camiseta,Nariño
V002594,1,2024-01-22,C00360,P0011,T018,KOAJ Mall Plaza,Cartagena,KOAJ,Buzo básico,Buzos,2,"135.000,00",0.0,Mujer,Local,M,Tarjeta débito,Tienda física,Temporada regular,Buzo,Bolívar
V002848,1,2025-08-31,C02738,P0015,T007,KOAJ San Pedro Plaza,Neiva,KOAJ,Jean straight,Jeans,2,180000,0.3,Mujer,Local,28,Tarjeta crédito,Tienda física,Regreso a clases,Pantalón,Huila
V003437,1,2023-06-16,C00057,P0009,T033,KOAJ Parque Arboleda,Pereira,KOAJ,Camisa casual,Camisas,1,"121000,00",0.1,Mujer,Local,L,Tarjeta débito,Tienda física,Black Friday,Camisa,Risaralda
V000791,2,2024-03-27,C01755,P0015,T009,KOAJ Buenavista,Montería,KOAJ,Jean straight,Jeans,1,"183000,00",0.0,Hombre,Local,28,Tarjeta débito,Online,Vacaciones,Pantalón,Córdoba
V003550,2,2025-02-20,C00303,P0022,T018,KOAJ Mall Plaza,Cartagena,KOAJ,Tenis casuales,Calzado,1,"208.000,00",0.0,Mujer,Local,L,Efectivo,Online,Temporada regular,Calzado,Bolívar
V002970,1,2024-09-02,C01752,P0006,T019,KOAJ Primavera Urbana,Villavicencio,KOAJ,Cinturón,Accesorios,3,56000,0.05,Hombre,Local,L,Tarjeta crédito,Tienda física,Temporada regular,Accesorio,Meta
