id_venta,numero_linea,fecha_venta,id_cliente,genero_cliente,tipo_cliente,id_producto,nombre_producto,categoria,tipo_prenda,id_tienda,nombre_tienda,ciudad,departamento,empresa,cantidad,precio_unitario,descuento,metodo_pago,canal,temporada,talla
V002385,2,2023-10-09,C00668,Mujer,Local,P0019,Top,Tops,Top,T010,Koaj Terraplaza,Popayán,Cauca,KOAJ,1,73000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,S
V001908,1,2023-06-21,C01377,Mujer,Local,P0006,Cinturón,Accesorios,Accesorio,T037,Koaj Fundadores,Manizales,Caldas,KOAJ,1,55000.0,0.0,Tarjeta Débito,Online,Día De La Madre,M
V003333,1,2023-04-15,C00739,Mujer,Local,P0010,Short,Shorts,Short,T013,Koaj Caracolí,Bucaramanga,Santander,KOAJ,1,90000.0,0.05,Efectivo,Tienda Física,Vacaciones,28
V003735,1,2025-04-05,C02503,Mujer,Turista,P0006,Cinturón,Accesorios,Accesorio,T004,Koaj Unicentro,Armenia,Quindío,KOAJ,2,55000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,S
V001490,1,2025-03-14,C01973,Hombre,Turista,P0013,Bolso,Accesorios,Accesorio,T030,Koaj Cacique,Bucaramanga,Santander,KOAJ,1,58000.0,0.15,Tarjeta Débito,Tienda Física,Vacaciones,M
V003577,1,2024-07-11,C00454,Mujer,Local,P0023,Camiseta Oversize,Camisetas,Camiseta,T037,Koaj Fundadores,Manizales,Caldas,KOAJ,1,79000.0,0.3,Tarjeta Crédito,Tienda Física,Temporada Regular,L
V002798,2,2024-07-09,C01852,Mujer,Local,P0003,Jean Mom,Jeans,Pantalón,T032,Koaj La Castellana,Cartagena,Bolívar,KOAJ,2,175000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,32
V001163,2,2023-02-26,C00107,Hombre,Local,P0019,Top,Tops,Top,T022,Koaj Portal Del Prado,Barranquilla,Atlántico,KOAJ,1,69000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,Xl
V002824,1,2025-04-18,C02569,Hombre,Local,P0023,Camiseta Oversize,Camisetas,Camiseta,T038,Koaj Plaza Central,Bogotá,Bogotá D.C.,KOAJ,1,75000.0,0.1,Tarjeta Débito,Tienda Física,Temporada Regular,S
V002718,2,2024-04-19,C01150,Hombre,Turista,P0026,Buzo Con Capucha,Buzos,Buzo,T009,Koaj Buenavista,Montería,Córdoba,KOAJ,2,138000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,Xl
V003311,1,2025-11-08,C01462,Hombre,Local,P0003,Jean Mom,Jeans,Pantalón,T009,Koaj Buenavista,Montería,Córdoba,KOAJ,3,185000.0,0.1,Tarjeta Crédito,Tienda Física,Temporada Regular,36
V001029,1,2024-06-22,C00591,Mujer,Local,P0022,Tenis Casuales,Calzado,Calzado,T004,Koaj Unicentro,Armenia,Quindío,KOAJ,2,205000.0,0.3,Tarjeta Débito,Tienda Física,Temporada Regular,M
V001627,1,2025-05-11,C02044,Hombre,Local,P0011,Buzo Básico,Buzos,Buzo,T014,Koaj La Estación,Ibagué,Tolima,KOAJ,1,134000.0,0.1,Tarjeta Crédito,Tienda Física,Temporada Regular,Xl
V002776,1,2024-09-22,C01172,Hombre,Local,P0006,Cinturón,Accesorios,Accesorio,T037,Koaj Fundadores,Manizales,Caldas,KOAJ,4,54000.0,0.1,Tarjeta Crédito,Tienda Física,Temporada Regular,S
V002247,2,2025-06-02,C01762,Mujer,Local,P0015,Jean Straight,Jeans,Pantalón,T016,Koaj Guacarí,Sincelejo,Sucre,KOAJ,1,179000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,36
V003643,1,2025-09-30,C00026,Mujer,Local,P0020,Camiseta Estampada,Camisetas,Camiseta,T004,Koaj Unicentro,Armenia,Quindío,KOAJ,2,77000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xl
V001359,1,2025-09-24,C02202,Mujer,Local,P0015,Jean Straight,Jeans,Pantalón,T041,Koaj Mayales,Valledupar,Cesar,KOAJ,2,180000.0,0.2,Transferencia,Tienda Física,Temporada De Diciembre,30
V001091,1,2024-08-30,C02663,Hombre,Turista,P0007,Gorra,Accesorios,Accesorio,T018,Koaj Mall Plaza,Cartagena,Bolívar,KOAJ,1,58000.0,0.15,Tarjeta Débito,Tienda Física,Temporada Regular,L
V000181,1,2024-06-03,C02689,Hombre,Turista,P0022,Tenis Casuales,Calzado,Calzado,T004,Koaj Unicentro,Armenia,Quindío,KOAJ,2,210000.0,0.0,Transferencia,Tienda Física,Temporada Regular,S
V000289,1,2025-01-30,C02689,Hombre,Local,P0009,Camisa Casual,Camisas,Camisa,T004,Koaj Unicentro,Armenia,Quindío,KOAJ,1,132000.0,0.0,Tarjeta Crédito,Tienda Física,Regreso A Clases,S
V002452,2,2024-12-28,C02684,Mujer,Local,P0009,Camisa Casual,Camisas,Camisa,T008,Koaj Gran Estación,Bogotá,Bogotá D.C.,KOAJ,2,129000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xxl
V001420,2,2023-04-26,C00835,Hombre,Turista,P0015,Jean Straight,Jeans,Pantalón,T035,Koaj Mayorca,Medellín,Antioquia,KOAJ,4,180000.0,0.2,Tarjeta Crédito,Tienda Física,Regreso A Clases,36
V002363,1,2023-04-10,C00779,Mujer,Local,P0024,Chaqueta Denim,Chaquetas,Chaqueta,T015,Koaj Wajira,Riohacha,La Guajira,KOAJ,1,221000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,Xxl
V001882,1,2023-12-09,C01939,Mujer,Local,P0001,Pantalón Clásico,Pantalones,Pantalón,T018,Koaj Mall Plaza,Cartagena,Bolívar,KOAJ,2,148000.0,0.0,Tarjeta Débito,Tienda Física,Temporada De Diciembre,32
V001464,2,2024-08-19,C00627,Mujer,Local,P0024,Chaqueta Denim,Chaquetas,Chaqueta,T040,Koaj Andino,Bogotá,Bogotá D.C.,KOAJ,2,219000.0,0.0,Tarjeta Crédito,Tienda Física,Día De La Madre,L
V003523,2,2025-10-06,C00489,Mujer,Turista,P0020,Camiseta Estampada,Camisetas,Camiseta,T019,Koaj Primavera Urbana,Villavicencio,Meta,KOAJ,3,79000.0,0.0,Efectivo,Tienda Física,Temporada Regular,S
V002999,1,2024-09-07,C01147,Mujer,Local,P0010,Short,Shorts,Short,T040,Koaj Andino,Bogotá,Bogotá D.C.,KOAJ,2,99000.0,0.0,Efectivo,Tienda Física,Día De La Madre,28
V000303,2,2025-05-30,C01623,Hombre,Local,P0024,Chaqueta Denim,Chaquetas,Chaqueta,T038,Koaj Plaza Central,Bogotá,Bogotá D.C.,KOAJ,1,209000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,S
V001863,1,2025-01-25,C01313,Hombre,Local,P0003,Jean Mom,Jeans,Pantalón,T009,Koaj Buenavista,Montería,Córdoba,KOAJ,2,175000.0,0.15,Tarjeta Crédito,Tienda Física,Temporada Regular,38
V002042,1,2024-08-11,C01994,Hombre,Local,P0015,Jean Straight,Jeans,Pantalón,T004,Koaj Unicentro,Armenia,Quindío,KOAJ,1,169000.0,0.05,Tarjeta Crédito,Tienda Física,Temporada De Diciembre,30
V003287,1,2024-07-10,C02685,Mujer,Local,P0009,Camisa Casual,Camisas,Camisa,T031,Koaj Campanario,Popayán,Cauca,KOAJ,2,126000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,M
V000575,2,2024-01-21,C00243,Hombre,Local,P0022,Tenis Casuales,Calzado,Calzado,T018,Koaj Mall Plaza,Cartagena,Bolívar,KOAJ,3,207000.0,0.0,Efectivo,Tienda Física,Temporada Regular,M
V001711,1,2024-05-23,C01244,Mujer,Local,P0016,Pantalón Cargo,Pantalones,Pantalón,T003,Koaj Ocean Mall,Santa Marta,Magdalena,KOAJ,2,137000.0,0.0,Efectivo,Tienda Física,Regreso A Clases,28
V002874,2,2025-06-27,C01657,Mujer,Local,P0023,Camiseta Oversize,Camisetas,Camiseta,T009,Koaj Buenavista,Montería,Córdoba,KOAJ,1,75000.0,0.15,Tarjeta Débito,Tienda Física,Temporada Regular,Xxl
V001798,1,2025-11-15,C00211,Mujer,Local,P0016,Pantalón Cargo,Pantalones,Pantalón,T028,Koaj Ventura Plaza,Cúcuta,Norte De Santander,KOAJ,1,145000.0,0.0,Tarjeta Crédito,Tienda Física,Black Friday,28
V002446,1,2023-08-21,C00335,Mujer,Local,P0001,Pantalón Clásico,Pantalones,Pantalón,T026,Koaj Portal Del Quindío,Armenia,Quindío,KOAJ,3,142000.0,0.0,Tarjeta Débito,Tienda Física,Temporada De Diciembre,32
V000629,1,2023-07-14,C01695,Mujer,Local,P0006,Cinturón,Accesorios,Accesorio,T021,Koaj Mallplaza,Manizales,Caldas,KOAJ,1,53000.0,0.05,Tarjeta Crédito,Tienda Física,Temporada Regular,Xxl
V000508,2,2024-09-18,C00140,Hombre,Local,P0008,Chaqueta Bomber,Chaquetas,Chaqueta,T009,Koaj Buenavista,Montería,Córdoba,KOAJ,1,211000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,M
V001778,1,2025-12-20,C01430,Mujer,Local,P0026,Buzo Con Capucha,Buzos,Buzo,T028,Koaj Ventura Plaza,Cúcuta,Norte De Santander,KOAJ,2,132000.0,0.1,Tarjeta Crédito,Tienda Física,Temporada Regular,Xl
V000739,1,2024-12-04,C02619,Hombre,Local,P0018,Camiseta Básica,Camisetas,Camiseta,T009,Koaj Buenavista,Montería,Córdoba,KOAJ,3,75000.0,0.0,Efectivo,Tienda Física,Temporada Regular,L
V000770,2,2024-07-12,C01411,Hombre,Local,P0009,Camisa Casual,Camisas,Camisa,T007,Koaj San Pedro Plaza,Neiva,Huila,KOAJ,1,121000.0,0.15,Efectivo,Tienda Física,Temporada Regular,Xxl
V003654,1,2023-02-27,C00903,Mujer,Local,P0011,Buzo Básico,Buzos,Buzo,T003,Koaj Ocean Mall,Santa Marta,Magdalena,KOAJ,4,136000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,L
V002168,1,2023-08-02,C02798,Mujer,Local,P0007,Gorra,Accesorios,Accesorio,T031,Koaj Campanario,Popayán,Cauca,KOAJ,3,59000.0,0.0,Transferencia,Tienda Física,Temporada Regular,Xs
V003393,3,2023-01-25,C01168,Hombre,Local,P0003,Jean Mom,Jeans,Pantalón,T037,Koaj Fundadores,Manizales,Caldas,KOAJ,3,178000.0,0.0,Tarjeta Débito,Online,Temporada Regular,34
V002856,1,2023-12-15,C00768,Mujer,Turista,P0017,Vestido Casual,Vestidos,Vestido,T013,Koaj Caracolí,Bucaramanga,Santander,KOAJ,2,142000.0,0.4,Transferencia,Online,Regreso A Clases,Xs
V002338,1,2024-03-18,C02323,Mujer,Local,P0003,Jean Mom,Jeans,Pantalón,T011,Koaj Santa Fe,Medellín,Antioquia,KOAJ,1,182000.0,0.1,Tarjeta Débito,Tienda Física,Temporada Regular,28
V002633,1,2024-09-28,C00768,Hombre,Local,P0006,Cinturón,Accesorios,Accesorio,T020,Koaj Salitre Plaza,Bogotá,Bogotá D.C.,KOAJ,2,55000.0,0.2,Efectivo,Online,Día De La Madre,Xl
V000507,1,2024-11-29,C00717,Hombre,Local,P0013,Bolso,Accesorios,Accesorio,T016,Koaj Guacarí,Sincelejo,Sucre,KOAJ,1,55000.0,0.0,Tarjeta Crédito,Tienda Física,Día De La Madre,S
V002596,1,2023-10-05,C01961,Hombre,Local,P0017,Vestido Casual,Vestidos,Vestido,T010,Koaj Terraplaza,Popayán,Cauca,KOAJ,2,151000.0,0.0,Transferencia,Tienda Física,Temporada Regular,L
V003167,1,2024-02-03,C02293,Mujer,Local,P0019,Top,Tops,Top,T004,Koaj Unicentro,Armenia,Quindío,KOAJ,1,73000.0,0.2,Tarjeta Débito,Tienda Física,Temporada Regular,S
V002026,1,2024-07-22,C00319,Mujer,Local,P0006,Cinturón,Accesorios,Accesorio,T011,Koaj Santa Fe,Medellín,Antioquia,KOAJ,1,58000.0,0.0,Tarjeta Crédito,Tienda Física,Vacaciones,S
V000211,1,2024-02-08,C01630,Mujer,Local,P0006,Cinturón,Accesorios,Accesorio,T026,Koaj Portal Del Quindío,Armenia,Quindío,KOAJ,1,55000.0,0.15,Efectivo,Tienda Física,Temporada Regular,S
V003756,1,2024-09-02,C01843,Hombre,Local,P0013,Bolso,Accesorios,Accesorio,T004,Koaj Unicentro,Armenia,Quindío,KOAJ,1,59000.0,0.3,Tarjeta Débito,Tienda Física,Regreso A Clases,L
V003310,1,2023-03-18,C01186,Mujer,Local,P0014,Jogger,Pantalones,Pantalón,T038,Koaj Plaza Central,Bogotá,Bogotá D.C.,KOAJ,3,133000.0,0.3,Tarjeta Crédito,Tienda Física,Día De La Madre,36
V002967,2,2025-12-14,C02007,Mujer,Local,P0008,Chaqueta Bomber,Chaquetas,Chaqueta,T034,Koaj Viva Barranquilla,Barranquilla,Atlántico,KOAJ,1,225000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada De Diciembre,L
V003611,2,2025-01-08,C02531,Mujer,Local,P0002,Set Deportivo,Deportivo,Conjunto,T018,Koaj Mall Plaza,Cartagena,Bolívar,KOAJ,3,161000.0,0.0,Efectivo,Tienda Física,Día De La Madre,Xxl
V002103,1,2025-02-03,C00471,Mujer,Local,P0023,Camiseta Oversize,Camisetas,Camiseta,T041,Koaj Mayales,Valledupar,Cesar,KOAJ,3,79000.0,0.3,Efectivo,Tienda Física,Temporada Regular,Xl
V003374,1,2025-03-25,C01826,Hombre,Local,P0022,Tenis Casuales,Calzado,Calzado,T014,Koaj La Estación,Ibagué,Tolima,KOAJ,2,192000.0,0.15,Tarjeta Crédito,Tienda Física,Temporada Regular,Xl
V001610,1,2024-01-03,C02539,Hombre,Local,P0018,Camiseta Básica,Camisetas,Camiseta,T022,Koaj Portal Del Prado,Barranquilla,Atlántico,KOAJ,3,72000.0,0.1,Efectivo,Tienda Física,Temporada De Diciembre,Xxl
V003334,1,2023-12-10,C00913,Hombre,Turista,P0006,Cinturón,Accesorios,Accesorio,T004,Koaj Unicentro,Armenia,Quindío,KOAJ,3,56000.0,0.15,Tarjeta Débito,Tienda Física,Regreso A Clases,Xl
V001715,1,2024-03-16,C00854,Mujer,Local,P0003,Jean Mom,Jeans,Pantalón,T015,Koaj Wajira,Riohacha,La Guajira,KOAJ,2,171000.0,0.15,Tarjeta Débito,Tienda Física,Temporada Regular,28
V003237,2,2024-10-29,C01916,Mujer,Local,P0003,Jean Mom,Jeans,Pantalón,T008,Koaj Gran Estación,Bogotá,Bogotá D.C.,KOAJ,1,172000.0,0.2,Transferencia,Tienda Física,Temporada Regular,30
V001060,1,2024-05-27,C01406,Hombre,Local,P0002,Set Deportivo,Deportivo,Conjunto,T026,Koaj Portal Del Quindío,Armenia,Quindío,KOAJ,1,150000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,L
V001228,1,2024-10-05,C02133,Hombre,Local,P0005,Falda,Faldas,Falda,T018,Koaj Mall Plaza,Cartagena,Bolívar,KOAJ,1,115000.0,0.0,Tarjeta Débito,Tienda Física,Regreso A Clases,L
V000728,2,2024-10-16,C00609,Hombre,Local,P0011,Buzo Básico,Buzos,Buzo,T016,Koaj Guacarí,Sincelejo,Sucre,KOAJ,1,133000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,M
V001096,2,2023-05-15,C01716,Mujer,Local,P0007,Gorra,Accesorios,Accesorio,T012,Koaj Chipichape,Cali,Valle Del Cauca,KOAJ,1,58000.0,0.0,Efectivo,Tienda Física,Temporada Regular,M
V000524,1,2023-07-08,C01724,Mujer,Local,P0024,Chaqueta Denim,Chaquetas,Chaqueta,T028,Koaj Ventura Plaza,Cúcuta,Norte De Santander,KOAJ,1,211000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,M
V002015,1,2023-09-14,C02584,Mujer,Local,P0020,Camiseta Estampada,Camisetas,Camiseta,T004,Koaj Unicentro,Armenia,Quindío,KOAJ,1,78000.0,0.15,Transferencia,Tienda Física,Vacaciones,S
V001520,1,2025-05-22,C02257,Mujer,Local,P0019,Top,Tops,Top,T004,Koaj Unicentro,Armenia,Quindío,KOAJ,2,72000.0,0.05,Tarjeta Débito,Tienda Física,Temporada Regular,Xl
V002178,1,2023-11-15,C02653,Mujer,Local,P0005,Falda,Faldas,Falda,T023,Koaj Jardín Plaza,Cali,Valle Del Cauca,KOAJ,1,109000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,L
V003215,2,2023-09-30,C02771,Mujer,Local,P0005,Falda,Faldas,Falda,T006,Koaj Único,Pasto,Nariño,KOAJ,2,115000.0,0.0,Efectivo,Tienda Física,Temporada Regular,M
V002539,2,2025-11-17,C02669,Mujer,Turista,P0022,Tenis Casuales,Calzado,Calzado,T001,Koaj Premium Plaza,Medellín,Antioquia,KOAJ,4,194000.0,0.0,Efectivo,Tienda Física,Temporada De Diciembre,Xs
V000463,1,2023-11-02,C02613,Mujer,Local,P0002,Set Deportivo,Deportivo,Conjunto,T020,Koaj Salitre Plaza,Bogotá,Bogotá D.C.,KOAJ,2,160000.0,0.0,Tarjeta Crédito,Tienda Física,Vacaciones,Xxl
V002903,2,2025-12-16,C01457,Mujer,Local,P0008,Chaqueta Bomber,Chaquetas,Chaqueta,T026,Koaj Portal Del Quindío,Armenia,Quindío,KOAJ,4,218000.0,0.2,Tarjeta Débito,Tienda Física,Regreso A Clases,L
V003401,1,2025-07-14,C02343,Mujer,Turista,P0021,Polo,Camisas,Polo,T041,Koaj Mayales,Valledupar,Cesar,KOAJ,3,117000.0,0.0,Efectivo,Tienda Física,Temporada Regular,S
V000086,3,2023-10-08,C02434,Hombre,Local,P0024,Chaqueta Denim,Chaquetas,Chaqueta,T004,Koaj Unicentro,Armenia,Quindío,KOAJ,1,209000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xs
V002074,1,2023-09-18,C01152,Mujer,Local,P0023,Camiseta Oversize,Camisetas,Camiseta,T008,Koaj Gran Estación,Bogotá,Bogotá D.C.,KOAJ,2,76000.0,0.0,Efectivo,Tienda Física,Temporada De Diciembre,Xl
V003440,1,2023-02-10,C00109,Mujer,Local,P0006,Cinturón,Accesorios,Accesorio,T022,Koaj Portal Del Prado,Barranquilla,Atlántico,KOAJ,2,54000.0,0.15,Tarjeta Crédito,Tienda Física,Temporada Regular,Xs
V003562,1,2024-07-30,C01755,Hombre,Turista,P0014,Jogger,Pantalones,Pantalón,T009,Koaj Buenavista,Montería,Córdoba,KOAJ,1,141000.0,0.0,Tarjeta Crédito,Online,Día Del Padre,40
V001320,2,2023-01-02,C02627,Hombre,Local,P0002,Set Deportivo,Deportivo,Conjunto,T030,Koaj Cacique,Bucaramanga,Santander,KOAJ,3,158000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xs
V002293,1,2025-04-13,C00937,Mujer,Local,P0006,Cinturón,Accesorios,Accesorio,T016,Koaj Guacarí,Sincelejo,Sucre,KOAJ,1,56000.0,0.0,Tarjeta Débito,Tienda Física,Black Friday,Xs
V003427,1,2024-05-09,C01532,Mujer,Turista,P0021,Polo,Camisas,Polo,T036,Koaj Caribe Plaza,Cartagena,Bolívar,KOAJ,4,118000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada De Diciembre,S
V001146,2,2023-05-06,C00095,Hombre,Turista,P0016,Pantalón Cargo,Pantalones,Pantalón,T024,Koaj La Quinta,Bucaramanga,Santander,KOAJ,4,136000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,34
V002489,1,2024-06-06,C02234,Hombre,Local,P0026,Buzo Con Capucha,Buzos,Buzo,T029,Koaj Cosmocentro,Cali,Valle Del Cauca,KOAJ,3,140000.0,0.1,Tarjeta Crédito,Tienda Física,Temporada Regular,Xs
V000029,1,2024-04-25,C01600,Mujer,Local,P0024,Chaqueta Denim,Chaquetas,Chaqueta,T041,Koaj Mayales,Valledupar,Cesar,KOAJ,3,205000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xl
V000400,1,2025-09-23,C02543,Mujer,Local,P0007,Gorra,Accesorios,Accesorio,T036,Koaj Caribe Plaza,Cartagena,Bolívar,KOAJ,2,60000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,L
V002748,2,2025-04-11,C02488,Mujer,Local,P0019,Top,Tops,Top,T035,Koaj Mayorca,Medellín,Antioquia,KOAJ,1,69000.0,0.0,Tarjeta Débito,Tienda Física,Regreso A Clases,Xs
V000297,1,2025-05-31,C02113,Mujer,Local,P0008,Chaqueta Bomber,Chaquetas,Chaqueta,T031,Koaj Campanario,Popayán,Cauca,KOAJ,4,221000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,M
V003289,1,2024-06-04,C01363,Hombre,Local,P0025,Vestido Corto,Vestidos,Vestido,T029,Koaj Cosmocentro,Cali,Valle Del Cauca,KOAJ,1,135000.0,0.1,Efectivo,Tienda Física,Temporada Regular,Xxl
V002155,1,2023-10-21,C02511,Mujer,Local,P0014,Jogger,Pantalones,Pantalón,T017,Koaj Titán Plaza,Bogotá,Bogotá D.C.,KOAJ,1,133000.0,0.0,Efectivo,Tienda Física,Temporada Regular,34
V001776,1,2024-03-24,C02068,Mujer,Local,P0026,Buzo Con Capucha,Buzos,Buzo,T030,Koaj Cacique,Bucaramanga,Santander,KOAJ,2,130000.0,0.1,Tarjeta Débito,Tienda Física,Temporada De Diciembre,L
V001909,1,2023-12-04,C00301,Hombre,Turista,P0017,Vestido Casual,Vestidos,Vestido,T008,Koaj Gran Estación,Bogotá,Bogotá D.C.,KOAJ,2,151000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xxl
V001626,2,2024-11-24,C00628,Mujer,Local,P0026,Buzo Con Capucha,Buzos,Buzo,T025,Koaj El Tesoro,Medellín,Antioquia,KOAJ,4,134000.0,0.1,Tarjeta Crédito,Tienda Física,Temporada Regular,Xxl
V003743,3,2023-07-20,C00281,Hombre,Local,P0020,Camiseta Estampada,Camisetas,Camiseta,T004,Koaj Unicentro,Armenia,Quindío,KOAJ,1,75000.0,0.4,Tarjeta Crédito,Tienda Física,Vacaciones,S
V002356,2,2024-05-15,C00784,Mujer,Local,P0001,Pantalón Clásico,Pantalones,Pantalón,T011,Koaj Santa Fe,Medellín,Antioquia,KOAJ,3,137000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,32
V002343,1,2024-10-03,C02578,Hombre,Turista,P0020,Camiseta Estampada,Camisetas,Camiseta,T033,Koaj Parque Arboleda,Pereira,Risaralda,KOAJ,2,78000.0,0.1,Tarjeta Crédito,Tienda Física,Regreso A Clases,Xs
V002223,1,2024-09-13,C01492,Mujer,Turista,P0022,Tenis Casuales,Calzado,Calzado,T017,Koaj Titán Plaza,Bogotá,Bogotá D.C.,KOAJ,2,208000.0,0.0,Transferencia,Tienda Física,Temporada De Diciembre,S
V002597,1,2024-09-01,C01652,Hombre,Turista,P0021,Polo,Camisas,Polo,T004,Koaj Unicentro,Armenia,Quindío,KOAJ,1,116000.0,0.0,Tarjeta Crédito,Tienda Física,Black Friday,Xl
V000390,2,2024-10-06,C01476,Mujer,Local,P0025,Vestido Corto,Vestidos,Vestido,T028,Koaj Ventura Plaza,Cúcuta,Norte De Santander,KOAJ,4,141000.0,0.1,Tarjeta Crédito,Tienda Física,Temporada Regular,Xs
V003202,2,2025-11-17,C01149,Mujer,Turista,P0001,Pantalón Clásico,Pantalones,Pantalón,T014,Koaj La Estación,Ibagué,Tolima,KOAJ,3,150000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada De Diciembre,32
V000872,2,2024-11-06,C02723,Mujer,Local,P0020,Camiseta Estampada,Camisetas,Camiseta,T017,Koaj Titán Plaza,Bogotá,Bogotá D.C.,KOAJ,1,75000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xl
V001698,1,2025-01-16,C01578,Hombre,Turista,P0003,Jean Mom,Jeans,Pantalón,T021,Koaj Mallplaza,Manizales,Caldas,KOAJ,1,179000.0,0.1,Efectivo,Tienda Física,Temporada Regular,36
V001398,1,2024-10-03,C01171,Hombre,Local,P0019,Top,Tops,Top,T012,Koaj Chipichape,Cali,Valle Del Cauca,KOAJ,2,74000.0,0.15,Tarjeta Crédito,Tienda Física,Vacaciones,Xl
V001168,3,2025-05-06,C01700,Hombre,Local,P0003,Jean Mom,Jeans,Pantalón,T009,Koaj Buenavista,Montería,Córdoba,KOAJ,3,179000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,30
V000621,2,2025-09-12,C02541,Mujer,Turista,P0015,Jean Straight,Jeans,Pantalón,T022,Koaj Portal Del Prado,Barranquilla,Atlántico,KOAJ,1,179000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,36
V002603,1,2024-12-09,C02455,Hombre,Local,P0004,Jean Skinny,Jeans,Pantalón,T026,Koaj Portal Del Quindío,Armenia,Quindío,KOAJ,1,169000.0,0.0,Tarjeta Crédito,Tienda Física,Black Friday,28
V002390,1,2024-06-25,C00453,Hombre,Turista,P0015,Jean Straight,Jeans,Pantalón,T019,Koaj Primavera Urbana,Villavicencio,Meta,KOAJ,2,172000.0,0.05,Tarjeta Crédito,Tienda Física,Día Del Padre,36
V003088,2,2023-04-19,C00297,Hombre,Turista,P0017,Vestido Casual,Vestidos,Vestido,T013,Koaj Caracolí,Bucaramanga,Santander,KOAJ,2,150000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,L
V002174,2,2023-07-21,C02703,Mujer,Turista,P0011,Buzo Básico,Buzos,Buzo,T014,Koaj La Estación,Ibagué,Tolima,KOAJ,4,129000.0,0.0,Tarjeta Débito,Tienda Física,Vacaciones,S
V003007,1,2023-02-06,C00089,Mujer,Local,P0003,Jean Mom,Jeans,Pantalón,T031,Koaj Campanario,Popayán,Cauca,KOAJ,1,182000.0,0.05,Transferencia,Tienda Física,Temporada Regular,32
V001082,3,2025-05-14,C02742,Hombre,Local,P0018,Camiseta Básica,Camisetas,Camiseta,T028,Koaj Ventura Plaza,Cúcuta,Norte De Santander,KOAJ,1,73000.0,0.0,Efectivo,Tienda Física,Temporada De Diciembre,L
V001653,1,2023-02-03,C00434,Mujer,Local,P0006,Cinturón,Accesorios,Accesorio,T034,Koaj Viva Barranquilla,Barranquilla,Atlántico,KOAJ,1,58000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,Xl
V003393,2,2023-01-25,C01168,Hombre,Local,P0008,Chaqueta Bomber,Chaquetas,Chaqueta,T037,Koaj Fundadores,Manizales,Caldas,KOAJ,1,209000.0,0.1,Tarjeta Débito,Online,Temporada Regular,Xxl
V003226,2,2025-05-20,C00215,Hombre,Local,P0002,Set Deportivo,Deportivo,Conjunto,T026,Koaj Portal Del Quindío,Armenia,Quindío,KOAJ,3,157000.0,0.0,Tarjeta Débito,Tienda Física,Black Friday,M
V002283,1,2025-06-23,C02006,Hombre,Local,P0026,Buzo Con Capucha,Buzos,Buzo,T010,Koaj Terraplaza,Popayán,Cauca,KOAJ,2,137000.0,0.1,Tarjeta Crédito,Tienda Física,Temporada Regular,Xl
V003063,2,2025-08-19,C02402,Mujer,Local,P0002,Set Deportivo,Deportivo,Conjunto,T009,Koaj Buenavista,Montería,Córdoba,KOAJ,4,156000.0,0.0,Transferencia,Online,Regreso A Clases,L
V003800,1,2024-05-04,C02751,Mujer,Local,P0016,Pantalón Cargo,Pantalones,Pantalón,T004,Koaj Unicentro,Armenia,Quindío,KOAJ,3,134000.0,0.0,Transferencia,Tienda Física,Temporada Regular,34
